Age,Gender,Income,State,Education,Occupation,Category,Disability_Status,Employment_Status,Rural_Urban,Marital_Status,Farmer_Status,Student_Status,BPL_Status,Minority_Status,Recommended_Scheme
39,male,4118,maharashtra,10th,farmer,sc,yes,self-employed,rural,married,yes,no,yes,no,PM Krishi Sinchayee Yojana (PMKSY)
39,male,4118,maharashtra,10th,farmer,sc,yes,self-employed,rural,married,yes,no,yes,no,Pradhan Mantri Fasal Bima Yojana (PMFBY)
39,male,4118,maharashtra,10th,farmer,sc,yes,self-employed,rural,married,yes,no,yes,no,Kisan Credit Card (KCC) Scheme
39,male,4118,maharashtra,10th,farmer,sc,yes,self-employed,rural,married,yes,no,yes,no,PM Kisan Maan-Dhan Yojana (PM-KMY)
39,male,4118,maharashtra,10th,farmer,sc,yes,self-employed,rural,married,yes,no,yes,no,Indira Gandhi National Disability Pension Scheme (IGNDPS)
39,male,4118,maharashtra,10th,farmer,sc,yes,self-employed,rural,married,yes,no,yes,no,Deendayal Disabled Rehabilitation Scheme (DDRS)
39,male,4118,maharashtra,10th,farmer,sc,yes,self-employed,rural,married,yes,no,yes,no,PM Garib Kalyan Anna Yojana (PMGKAY)
39,male,4118,maharashtra,10th,farmer,sc,yes,self-employed,rural,married,yes,no,yes,no,Pradhan Mantri Awas Yojana - Gramin (PMAY-G)
39,male,4118,maharashtra,10th,farmer,sc,yes,self-employed,rural,married,yes,no,yes,no,Mo Ghara Yojana (Odisha Housing Scheme)
39,male,4118,maharashtra,10th,farmer,sc,yes,self-employed,rural,married,yes,no,yes,no,National Farmer Scheme - Phase 28
39,male,4118,maharashtra,10th,farmer,sc,yes,self-employed,rural,married,yes,no,yes,no,Social Welfare Security Scheme - Support 30
39,male,4118,maharashtra,10th,farmer,sc,yes,self-employed,rural,married,yes,no,yes,no,National Farmer Scheme - Phase 31
39,male,4118,maharashtra,10th,farmer,sc,yes,self-employed,rural,married,yes,no,yes,no,Awas Sahayata Gramin - Allocation 33
39,male,4118,maharashtra,10th,farmer,sc,yes,self-employed,rural,married,yes,no,yes,no,Ayushman Swasthya Suraksha - Yojana 36
39,male,4118,maharashtra,10th,farmer,sc,yes,self-employed,rural,married,yes,no,yes,no,Social Welfare Security Scheme - Support 37
39,male,4118,maharashtra,10th,farmer,sc,yes,self-employed,rural,married,yes,no,yes,no,National Farmer Scheme - Phase 44
39,male,4118,maharashtra,10th,farmer,sc,yes,self-employed,rural,married,yes,no,yes,no,Awas Sahayata Gramin - Allocation 46
39,male,4118,maharashtra,10th,farmer,sc,yes,self-employed,rural,married,yes,no,yes,no,Social Welfare Security Scheme - Support 50
39,male,4118,maharashtra,10th,farmer,sc,yes,self-employed,rural,married,yes,no,yes,no,Awas Sahayata Gramin - Allocation 56
39,male,4118,maharashtra,10th,farmer,sc,yes,self-employed,rural,married,yes,no,yes,no,Awas Sahayata Gramin - Allocation 58
39,male,4118,maharashtra,10th,farmer,sc,yes,self-employed,rural,married,yes,no,yes,no,Ayushman Swasthya Suraksha - Yojana 59
39,male,4118,maharashtra,10th,farmer,sc,yes,self-employed,rural,married,yes,no,yes,no,Ayushman Swasthya Suraksha - Yojana 65
39,male,4118,maharashtra,10th,farmer,sc,yes,self-employed,rural,married,yes,no,yes,no,Awas Sahayata Gramin - Allocation 67
39,male,4118,maharashtra,10th,farmer,sc,yes,self-employed,rural,married,yes,no,yes,no,Ayushman Swasthya Suraksha - Yojana 71
39,male,4118,maharashtra,10th,farmer,sc,yes,self-employed,rural,married,yes,no,yes,no,National Farmer Scheme - Phase 73
39,male,4118,maharashtra,10th,farmer,sc,yes,self-employed,rural,married,yes,no,yes,no,Awas Sahayata Gramin - Allocation 75
39,male,4118,maharashtra,10th,farmer,sc,yes,self-employed,rural,married,yes,no,yes,no,Ayushman Swasthya Suraksha - Yojana 77
39,male,4118,maharashtra,10th,farmer,sc,yes,self-employed,rural,married,yes,no,yes,no,National Farmer Scheme - Phase 78
39,male,4118,maharashtra,10th,farmer,sc,yes,self-employed,rural,married,yes,no,yes,no,National Farmer Scheme - Phase 86
39,male,4118,maharashtra,10th,farmer,sc,yes,self-employed,rural,married,yes,no,yes,no,Ayushman Swasthya Suraksha - Yojana 89
39,male,4118,maharashtra,10th,farmer,sc,yes,self-employed,rural,married,yes,no,yes,no,Social Welfare Security Scheme - Support 91
39,male,4118,maharashtra,10th,farmer,sc,yes,self-employed,rural,married,yes,no,yes,no,Ayushman Swasthya Suraksha - Yojana 92
39,male,4118,maharashtra,10th,farmer,sc,yes,self-employed,rural,married,yes,no,yes,no,Ayushman Swasthya Suraksha - Yojana 94
39,male,4118,maharashtra,10th,farmer,sc,yes,self-employed,rural,married,yes,no,yes,no,Ayushman Swasthya Suraksha - Yojana 98
39,male,4118,maharashtra,10th,farmer,sc,yes,self-employed,rural,married,yes,no,yes,no,Social Welfare Security Scheme - Support 99
39,male,4118,maharashtra,10th,farmer,sc,yes,self-employed,rural,married,yes,no,yes,no,Social Welfare Security Scheme - Support 100
44,female,79112,uttar pradesh,post graduate,government employee,obc,no,employed,rural,married,no,no,no,no,Pradhan Mantri Matru Vandana Yojana (PMMVY)
42,female,0,west bengal,post graduate,unemployed,sc,no,unemployed,rural,married,no,no,yes,no,Pradhan Mantri Matru Vandana Yojana (PMMVY)
42,female,0,west bengal,post graduate,unemployed,sc,no,unemployed,rural,married,no,no,yes,no,PM Garib Kalyan Anna Yojana (PMGKAY)
42,female,0,west bengal,post graduate,unemployed,sc,no,unemployed,rural,married,no,no,yes,no,Pradhan Mantri Awas Yojana - Gramin (PMAY-G)
42,female,0,west bengal,post graduate,unemployed,sc,no,unemployed,rural,married,no,no,yes,no,Mo Ghara Yojana (Odisha Housing Scheme)
42,female,0,west bengal,post graduate,unemployed,sc,no,unemployed,rural,married,no,no,yes,no,Ayushman Swasthya Suraksha - Yojana 36
42,female,0,west bengal,post graduate,unemployed,sc,no,unemployed,rural,married,no,no,yes,no,Social Welfare Security Scheme - Support 37
42,female,0,west bengal,post graduate,unemployed,sc,no,unemployed,rural,married,no,no,yes,no,Awas Sahayata Gramin - Allocation 56
42,female,0,west bengal,post graduate,unemployed,sc,no,unemployed,rural,married,no,no,yes,no,Awas Sahayata Gramin - Allocation 58
42,female,0,west bengal,post graduate,unemployed,sc,no,unemployed,rural,married,no,no,yes,no,Ayushman Swasthya Suraksha - Yojana 59
42,female,0,west bengal,post graduate,unemployed,sc,no,unemployed,rural,married,no,no,yes,no,Ayushman Swasthya Suraksha - Yojana 65
42,female,0,west bengal,post graduate,unemployed,sc,no,unemployed,rural,married,no,no,yes,no,Awas Sahayata Gramin - Allocation 67
42,female,0,west bengal,post graduate,unemployed,sc,no,unemployed,rural,married,no,no,yes,no,Ayushman Swasthya Suraksha - Yojana 71
42,female,0,west bengal,post graduate,unemployed,sc,no,unemployed,rural,married,no,no,yes,no,Awas Sahayata Gramin - Allocation 75
42,female,0,west bengal,post graduate,unemployed,sc,no,unemployed,rural,married,no,no,yes,no,Ayushman Swasthya Suraksha - Yojana 89
42,female,0,west bengal,post graduate,unemployed,sc,no,unemployed,rural,married,no,no,yes,no,Ayushman Swasthya Suraksha - Yojana 90
42,female,0,west bengal,post graduate,unemployed,sc,no,unemployed,rural,married,no,no,yes,no,Social Welfare Security Scheme - Support 91
42,female,0,west bengal,post graduate,unemployed,sc,no,unemployed,rural,married,no,no,yes,no,Ayushman Swasthya Suraksha - Yojana 92
42,female,0,west bengal,post graduate,unemployed,sc,no,unemployed,rural,married,no,no,yes,no,Ayushman Swasthya Suraksha - Yojana 94
42,female,0,west bengal,post graduate,unemployed,sc,no,unemployed,rural,married,no,no,yes,no,Ayushman Swasthya Suraksha - Yojana 98
42,female,0,west bengal,post graduate,unemployed,sc,no,unemployed,rural,married,no,no,yes,no,Social Welfare Security Scheme - Support 99
42,female,0,west bengal,post graduate,unemployed,sc,no,unemployed,rural,married,no,no,yes,no,Social Welfare Security Scheme - Support 100
37,male,54498,rajasthan,illiterate,business owner,obc,no,self-employed,urban,married,no,no,no,yes,Pradhan Mantri Mudra Yojana (PMMY) - Shishu
40,female,14809,gujarat,primary,farmer,general,yes,self-employed,rural,married,yes,no,no,no,Pradhan Mantri Kisan Samman Nidhi (PM-KISAN)
40,female,14809,gujarat,primary,farmer,general,yes,self-employed,rural,married,yes,no,no,no,PM Krishi Sinchayee Yojana (PMKSY)
40,female,14809,gujarat,primary,farmer,general,yes,self-employed,rural,married,yes,no,no,no,Pradhan Mantri Fasal Bima Yojana (PMFBY)
40,female,14809,gujarat,primary,farmer,general,yes,self-employed,rural,married,yes,no,no,no,Kisan Credit Card (KCC) Scheme
40,female,14809,gujarat,primary,farmer,general,yes,self-employed,rural,married,yes,no,no,no,PM Kisan Maan-Dhan Yojana (PM-KMY)
40,female,14809,gujarat,primary,farmer,general,yes,self-employed,rural,married,yes,no,no,no,Pradhan Mantri Matru Vandana Yojana (PMMVY)
40,female,14809,gujarat,primary,farmer,general,yes,self-employed,rural,married,yes,no,no,no,Deendayal Disabled Rehabilitation Scheme (DDRS)
40,female,14809,gujarat,primary,farmer,general,yes,self-employed,rural,married,yes,no,no,no,National Farmer Scheme - Phase 28
40,female,14809,gujarat,primary,farmer,general,yes,self-employed,rural,married,yes,no,no,no,National Farmer Scheme - Phase 44
40,female,14809,gujarat,primary,farmer,general,yes,self-employed,rural,married,yes,no,no,no,National Farmer Scheme - Phase 73
40,female,14809,gujarat,primary,farmer,general,yes,self-employed,rural,married,yes,no,no,no,National Farmer Scheme - Phase 78
40,female,14809,gujarat,primary,farmer,general,yes,self-employed,rural,married,yes,no,no,no,National Farmer Scheme - Phase 86
31,female,11356,kerala,12th,laborer,sc,no,employed,rural,married,no,no,no,no,Pradhan Mantri Matru Vandana Yojana (PMMVY)
28,male,5902,andhra pradesh,primary,farmer,obc,no,self-employed,urban,married,yes,no,yes,yes,Pradhan Mantri Fasal Bima Yojana (PMFBY)
28,male,5902,andhra pradesh,primary,farmer,obc,no,self-employed,urban,married,yes,no,yes,yes,Kisan Credit Card (KCC) Scheme
28,male,5902,andhra pradesh,primary,farmer,obc,no,self-employed,urban,married,yes,no,yes,yes,PM Garib Kalyan Anna Yojana (PMGKAY)
28,male,5902,andhra pradesh,primary,farmer,obc,no,self-employed,urban,married,yes,no,yes,yes,Social Welfare Security Scheme - Support 30
28,male,5902,andhra pradesh,primary,farmer,obc,no,self-employed,urban,married,yes,no,yes,yes,Ayushman Swasthya Suraksha - Yojana 36
28,male,5902,andhra pradesh,primary,farmer,obc,no,self-employed,urban,married,yes,no,yes,yes,Social Welfare Security Scheme - Support 37
28,male,5902,andhra pradesh,primary,farmer,obc,no,self-employed,urban,married,yes,no,yes,yes,Social Welfare Security Scheme - Support 50
28,male,5902,andhra pradesh,primary,farmer,obc,no,self-employed,urban,married,yes,no,yes,yes,Ayushman Swasthya Suraksha - Yojana 59
28,male,5902,andhra pradesh,primary,farmer,obc,no,self-employed,urban,married,yes,no,yes,yes,Ayushman Swasthya Suraksha - Yojana 65
28,male,5902,andhra pradesh,primary,farmer,obc,no,self-employed,urban,married,yes,no,yes,yes,Ayushman Swasthya Suraksha - Yojana 71
28,male,5902,andhra pradesh,primary,farmer,obc,no,self-employed,urban,married,yes,no,yes,yes,Ayushman Swasthya Suraksha - Yojana 77
28,male,5902,andhra pradesh,primary,farmer,obc,no,self-employed,urban,married,yes,no,yes,yes,Ayushman Swasthya Suraksha - Yojana 89
28,male,5902,andhra pradesh,primary,farmer,obc,no,self-employed,urban,married,yes,no,yes,yes,Social Welfare Security Scheme - Support 91
28,male,5902,andhra pradesh,primary,farmer,obc,no,self-employed,urban,married,yes,no,yes,yes,Ayushman Swasthya Suraksha - Yojana 92
28,male,5902,andhra pradesh,primary,farmer,obc,no,self-employed,urban,married,yes,no,yes,yes,Ayushman Swasthya Suraksha - Yojana 94
28,male,5902,andhra pradesh,primary,farmer,obc,no,self-employed,urban,married,yes,no,yes,yes,Ayushman Swasthya Suraksha - Yojana 98
28,male,5902,andhra pradesh,primary,farmer,obc,no,self-employed,urban,married,yes,no,yes,yes,Social Welfare Security Scheme - Support 99
28,male,5902,andhra pradesh,primary,farmer,obc,no,self-employed,urban,married,yes,no,yes,yes,Social Welfare Security Scheme - Support 100
42,female,0,punjab,10th,unemployed,sc,no,unemployed,rural,married,no,no,no,no,Pradhan Mantri Matru Vandana Yojana (PMMVY)
25,male,56409,maharashtra,12th,business owner,sc,no,self-employed,rural,married,no,no,no,no,Pradhan Mantri Mudra Yojana (PMMY) - Shishu
25,male,56409,maharashtra,12th,business owner,sc,no,self-employed,rural,married,no,no,no,no,Stand-Up India Scheme
46,female,80847,uttar pradesh,10th,business owner,general,no,self-employed,urban,married,no,no,no,no,Pradhan Mantri Mudra Yojana (PMMY) - Shishu
46,female,80847,uttar pradesh,10th,business owner,general,no,self-employed,urban,married,no,no,no,no,Stand-Up India Scheme
43,female,78234,west bengal,12th,business owner,st,no,self-employed,urban,married,no,no,no,no,Pradhan Mantri Matru Vandana Yojana (PMMVY)
43,female,78234,west bengal,12th,business owner,st,no,self-employed,urban,married,no,no,no,no,Pradhan Mantri Mudra Yojana (PMMY) - Shishu
43,female,78234,west bengal,12th,business owner,st,no,self-employed,urban,married,no,no,no,no,Stand-Up India Scheme
64,female,18238,gujarat,primary,retired,ews,no,retired,urban,married,no,no,no,no,Pradhan Mantri Vaya Vandana Yojana (PMVVY)
64,female,18238,gujarat,primary,retired,ews,no,retired,urban,married,no,no,no,no,Senior Citizen Financial Security - Pension 27
64,female,18238,gujarat,primary,retired,ews,no,retired,urban,married,no,no,no,no,Senior Citizen Financial Security - Pension 35
64,female,18238,gujarat,primary,retired,ews,no,retired,urban,married,no,no,no,no,Senior Citizen Financial Security - Pension 57
64,female,18238,gujarat,primary,retired,ews,no,retired,urban,married,no,no,no,no,Senior Citizen Financial Security - Pension 60
64,female,18238,gujarat,primary,retired,ews,no,retired,urban,married,no,no,no,no,Senior Citizen Financial Security - Pension 66
64,female,18238,gujarat,primary,retired,ews,no,retired,urban,married,no,no,no,no,Senior Citizen Financial Security - Pension 69
64,female,18238,gujarat,primary,retired,ews,no,retired,urban,married,no,no,no,no,Senior Citizen Financial Security - Pension 72
64,female,18238,gujarat,primary,retired,ews,no,retired,urban,married,no,no,no,no,Senior Citizen Financial Security - Pension 80
64,female,18238,gujarat,primary,retired,ews,no,retired,urban,married,no,no,no,no,Senior Citizen Financial Security - Pension 84
64,female,18238,gujarat,primary,retired,ews,no,retired,urban,married,no,no,no,no,Senior Citizen Financial Security - Pension 88
64,female,18238,gujarat,primary,retired,ews,no,retired,urban,married,no,no,no,no,Senior Citizen Financial Security - Pension 95
20,male,0,andhra pradesh,12th,student,sc,no,student,rural,single,no,yes,no,no,Post Matric Scholarship Scheme for SC Students
20,male,0,andhra pradesh,12th,student,sc,no,student,rural,single,no,yes,no,no,Central Sector Scheme of Scholarship for College and University Students
20,male,0,andhra pradesh,12th,student,sc,no,student,rural,single,no,yes,no,no,Merit-cum-Means Post Matric Support - Program 41
20,male,0,andhra pradesh,12th,student,sc,no,student,rural,single,no,yes,no,no,Merit-cum-Means Post Matric Support - Program 45
20,male,0,andhra pradesh,12th,student,sc,no,student,rural,single,no,yes,no,no,Merit-cum-Means Post Matric Support - Program 52
20,male,0,andhra pradesh,12th,student,sc,no,student,rural,single,no,yes,no,no,Merit-cum-Means Post Matric Support - Program 63
20,male,0,andhra pradesh,12th,student,sc,no,student,rural,single,no,yes,no,no,Merit-cum-Means Post Matric Support - Program 81
20,male,0,andhra pradesh,12th,student,sc,no,student,rural,single,no,yes,no,no,Merit-cum-Means Post Matric Support - Program 83
30,female,7399,punjab,illiterate,farmer,general,no,self-employed,rural,married,yes,no,no,no,Pradhan Mantri Kisan Samman Nidhi (PM-KISAN)
30,female,7399,punjab,illiterate,farmer,general,no,self-employed,rural,married,yes,no,no,no,PM Krishi Sinchayee Yojana (PMKSY)
30,female,7399,punjab,illiterate,farmer,general,no,self-employed,rural,married,yes,no,no,no,Pradhan Mantri Fasal Bima Yojana (PMFBY)
30,female,7399,punjab,illiterate,farmer,general,no,self-employed,rural,married,yes,no,no,no,Kisan Credit Card (KCC) Scheme
30,female,7399,punjab,illiterate,farmer,general,no,self-employed,rural,married,yes,no,no,no,PM Kisan Maan-Dhan Yojana (PM-KMY)
30,female,7399,punjab,illiterate,farmer,general,no,self-employed,rural,married,yes,no,no,no,Pradhan Mantri Matru Vandana Yojana (PMMVY)
30,female,7399,punjab,illiterate,farmer,general,no,self-employed,rural,married,yes,no,no,no,National Farmer Scheme - Phase 28
30,female,7399,punjab,illiterate,farmer,general,no,self-employed,rural,married,yes,no,no,no,National Farmer Scheme - Phase 44
30,female,7399,punjab,illiterate,farmer,general,no,self-employed,rural,married,yes,no,no,no,National Farmer Scheme - Phase 73
30,female,7399,punjab,illiterate,farmer,general,no,self-employed,rural,married,yes,no,no,no,National Farmer Scheme - Phase 78
30,female,7399,punjab,illiterate,farmer,general,no,self-employed,rural,married,yes,no,no,no,National Farmer Scheme - Phase 86
40,male,6286,maharashtra,10th,laborer,st,no,employed,rural,single,no,no,yes,no,PM Garib Kalyan Anna Yojana (PMGKAY)
40,male,6286,maharashtra,10th,laborer,st,no,employed,rural,single,no,no,yes,no,Pradhan Mantri Awas Yojana - Gramin (PMAY-G)
40,male,6286,maharashtra,10th,laborer,st,no,employed,rural,single,no,no,yes,no,Mo Ghara Yojana (Odisha Housing Scheme)
