Age,Income,Occupation,Gender,Category,Recommended_Scheme
47,6158,laborer,male,general,Ayushman Swasthya Suraksha - Yojana 77
47,6158,laborer,male,general,Ayushman Swasthya Suraksha - Yojana 89
47,6158,laborer,male,general,Social Welfare Security Scheme - Support 91
47,6158,laborer,male,general,Ayushman Swasthya Suraksha - Yojana 92
47,6158,laborer,male,general,Ayushman Swasthya Suraksha - Yojana 94
47,6158,laborer,male,general,Ayushman Swasthya Suraksha - Yojana 98
47,6158,laborer,male,general,Social Welfare Security Scheme - Support 99
47,6158,laborer,male,general,Social Welfare Security Scheme - Support 100
67,8366,farmer,male,general,Pradhan Mantri Kisan Samman Nidhi (PM-KISAN)
67,8366,farmer,male,general,PM Krishi Sinchayee Yojana (PMKSY)
67,8366,farmer,male,general,Pradhan Mantri Fasal Bima Yojana (PMFBY)
67,8366,farmer,male,general,Kisan Credit Card (KCC) Scheme
67,8366,farmer,male,general,National Farmer Scheme - Phase 28
67,8366,farmer,male,general,National Farmer Scheme - Phase 31
67,8366,farmer,male,general,National Farmer Scheme - Phase 44
67,8366,farmer,male,general,National Farmer Scheme - Phase 73
67,8366,farmer,male,general,National Farmer Scheme - Phase 78
67,8366,farmer,male,general,National Farmer Scheme - Phase 86
18,0,unemployed,female,general,Indira Gandhi National Disability Pension Scheme (IGNDPS)
18,0,unemployed,female,general,Deendayal Disabled Rehabilitation Scheme (DDRS)
60,17169,retired,male,ews,Pradhan Mantri Vaya Vandana Yojana (PMVVY)
60,17169,retired,male,ews,Senior Citizen Financial Security - Pension 27
60,17169,retired,male,ews,Senior Citizen Financial Security - Pension 35
60,17169,retired,male,ews,Senior Citizen Financial Security - Pension 57
60,17169,retired,male,ews,Senior Citizen Financial Security - Pension 60
60,17169,retired,male,ews,Senior Citizen Financial Security - Pension 66
60,17169,retired,male,ews,Senior Citizen Financial Security - Pension 69
60,17169,retired,male,ews,Senior Citizen Financial Security - Pension 72
60,17169,retired,male,ews,Senior Citizen Financial Security - Pension 80
60,17169,retired,male,ews,Senior Citizen Financial Security - Pension 84
60,17169,retired,male,ews,Senior Citizen Financial Security - Pension 88
60,17169,retired,male,ews,Senior Citizen Financial Security - Pension 95
31,81316,business owner,male,sc,Pradhan Mantri Mudra Yojana (PMMY) - Shishu
31,81316,business owner,male,sc,Stand-Up India Scheme
40,13035,farmer,female,obc,Pradhan Mantri Kisan Samman Nidhi (PM-KISAN)
40,13035,farmer,female,obc,PM Krishi Sinchayee Yojana (PMKSY)
40,13035,farmer,female,obc,Pradhan Mantri Fasal Bima Yojana (PMFBY)
40,13035,farmer,female,obc,Kisan Credit Card (KCC) Scheme
40,13035,farmer,female,obc,PM Kisan Maan-Dhan Yojana (PM-KMY)
40,13035,farmer,female,obc,Pradhan Mantri Matru Vandana Yojana (PMMVY)
40,13035,farmer,female,obc,National Farmer Scheme - Phase 28
40,13035,farmer,female,obc,National Farmer Scheme - Phase 44
40,13035,farmer,female,obc,National Farmer Scheme - Phase 73
40,13035,farmer,female,obc,National Farmer Scheme - Phase 78
40,13035,farmer,female,obc,National Farmer Scheme - Phase 86
40,7310,farmer,male,obc,Pradhan Mantri Kisan Samman Nidhi (PM-KISAN)
40,7310,farmer,male,obc,PM Krishi Sinchayee Yojana (PMKSY)
40,7310,farmer,male,obc,Pradhan Mantri Fasal Bima Yojana (PMFBY)
40,7310,farmer,male,obc,Kisan Credit Card (KCC) Scheme
40,7310,farmer,male,obc,PM Kisan Maan-Dhan Yojana (PM-KMY)
40,7310,farmer,male,obc,National Farmer Scheme - Phase 28
40,7310,farmer,male,obc,National Farmer Scheme - Phase 31
40,7310,farmer,male,obc,National Farmer Scheme - Phase 44
40,7310,farmer,male,obc,National Farmer Scheme - Phase 73
40,7310,farmer,male,obc,National Farmer Scheme - Phase 78
40,7310,farmer,male,obc,National Farmer Scheme - Phase 86
33,13927,farmer,female,general,Pradhan Mantri Kisan Samman Nidhi (PM-KISAN)
33,13927,farmer,female,general,PM Krishi Sinchayee Yojana (PMKSY)
33,13927,farmer,female,general,Pradhan Mantri Fasal Bima Yojana (PMFBY)
33,13927,farmer,female,general,Kisan Credit Card (KCC) Scheme
33,13927,farmer,female,general,PM Kisan Maan-Dhan Yojana (PM-KMY)
33,13927,farmer,female,general,Pradhan Mantri Matru Vandana Yojana (PMMVY)
33,13927,farmer,female,general,National Farmer Scheme - Phase 28
33,13927,farmer,female,general,National Farmer Scheme - Phase 43
33,13927,farmer,female,general,National Farmer Scheme - Phase 44
33,13927,farmer,female,general,National Farmer Scheme - Phase 73
33,13927,farmer,female,general,National Farmer Scheme - Phase 78
33,13927,farmer,female,general,National Farmer Scheme - Phase 86
23,0,student,female,obc,Pradhan Mantri Matru Vandana Yojana (PMMVY)
41,73066,business owner,female,obc,Pradhan Mantri Matru Vandana Yojana (PMMVY)
41,73066,business owner,female,obc,Pradhan Mantri Mudra Yojana (PMMY) - Shishu
41,73066,business owner,female,obc,Stand-Up India Scheme
47,64160,business owner,male,obc,Pradhan Mantri Mudra Yojana (PMMY) - Shishu
50,15860,business owner,female,st,Mahila Co-operative Loan Scheme
50,15860,business owner,female,st,Pradhan Mantri Mudra Yojana (PMMY) - Shishu
50,15860,business owner,female,st,Stand-Up India Scheme
59,5285,farmer,male,st,Pradhan Mantri Kisan Samman Nidhi (PM-KISAN)
59,5285,farmer,male,st,PM Krishi Sinchayee Yojana (PMKSY)
59,5285,farmer,male,st,Pradhan Mantri Fasal Bima Yojana (PMFBY)
59,5285,farmer,male,st,Kisan Credit Card (KCC) Scheme
59,5285,farmer,male,st,PM Garib Kalyan Anna Yojana (PMGKAY)
59,5285,farmer,male,st,Pradhan Mantri Awas Yojana - Gramin (PMAY-G)
59,5285,farmer,male,st,Mo Ghara Yojana (Odisha Housing Scheme)
59,5285,farmer,male,st,National Farmer Scheme - Phase 28
59,5285,farmer,male,st,Social Welfare Security Scheme - Support 30
59,5285,farmer,male,st,National Farmer Scheme - Phase 31
59,5285,farmer,male,st,Ayushman Swasthya Suraksha - Yojana 36
59,5285,farmer,male,st,Social Welfare Security Scheme - Support 37
59,5285,farmer,male,st,National Farmer Scheme - Phase 44
59,5285,farmer,male,st,Social Welfare Security Scheme - Support 50
59,5285,farmer,male,st,Awas Sahayata Gramin - Allocation 56
59,5285,farmer,male,st,Awas Sahayata Gramin - Allocation 58
59,5285,farmer,male,st,Ayushman Swasthya Suraksha - Yojana 59
59,5285,farmer,male,st,Ayushman Swasthya Suraksha - Yojana 65
59,5285,farmer,male,st,Awas Sahayata Gramin - Allocation 67
59,5285,farmer,male,st,Ayushman Swasthya Suraksha - Yojana 71
59,5285,farmer,male,st,National Farmer Scheme - Phase 73
59,5285,farmer,male,st,Awas Sahayata Gramin - Allocation 75
59,5285,farmer,male,st,Social Welfare Security Scheme - Support 76
59,5285,farmer,male,st,Ayushman Swasthya Suraksha - Yojana 77
59,5285,farmer,male,st,National Farmer Scheme - Phase 78
59,5285,farmer,male,st,National Farmer Scheme - Phase 86
59,5285,farmer,male,st,Ayushman Swasthya Suraksha - Yojana 89
59,5285,farmer,male,st,Social Welfare Security Scheme - Support 91
59,5285,farmer,male,st,Ayushman Swasthya Suraksha - Yojana 92
59,5285,farmer,male,st,Ayushman Swasthya Suraksha - Yojana 94
59,5285,farmer,male,st,Ayushman Swasthya Suraksha - Yojana 98
59,5285,farmer,male,st,Social Welfare Security Scheme - Support 99
59,5285,farmer,male,st,Social Welfare Security Scheme - Support 100
44,8496,laborer,female,general,Pradhan Mantri Matru Vandana Yojana (PMMVY)
28,10460,farmer,male,ews,Pradhan Mantri Kisan Samman Nidhi (PM-KISAN)
28,10460,farmer,male,ews,PM Krishi Sinchayee Yojana (PMKSY)
28,10460,farmer,male,ews,Pradhan Mantri Fasal Bima Yojana (PMFBY)
28,10460,farmer,male,ews,Kisan Credit Card (KCC) Scheme
28,10460,farmer,male,ews,PM Kisan Maan-Dhan Yojana (PM-KMY)
28,10460,farmer,male,ews,National Farmer Scheme - Phase 28
28,10460,farmer,male,ews,National Farmer Scheme - Phase 31
28,10460,farmer,male,ews,National Farmer Scheme - Phase 44
28,10460,farmer,male,ews,National Farmer Scheme - Phase 73
28,10460,farmer,male,ews,National Farmer Scheme - Phase 78
28,10460,farmer,male,ews,National Farmer Scheme - Phase 86
63,23327,retired,female,obc,Pradhan Mantri Vaya Vandana Yojana (PMVVY)
63,23327,retired,female,obc,Senior Citizen Financial Security - Pension 27
63,23327,retired,female,obc,Senior Citizen Financial Security - Pension 35
63,23327,retired,female,obc,Senior Citizen Financial Security - Pension 57
63,23327,retired,female,obc,Senior Citizen Financial Security - Pension 60
63,23327,retired,female,obc,Senior Citizen Financial Security - Pension 66
63,23327,retired,female,obc,Senior Citizen Financial Security - Pension 69
63,23327,retired,female,obc,Senior Citizen Financial Security - Pension 72
63,23327,retired,female,obc,Senior Citizen Financial Security - Pension 80
63,23327,retired,female,obc,Senior Citizen Financial Security - Pension 84
63,23327,retired,female,obc,Senior Citizen Financial Security - Pension 88
63,23327,retired,female,obc,Senior Citizen Financial Security - Pension 95
70,11848,retired,female,obc,Pradhan Mantri Vaya Vandana Yojana (PMVVY)
70,11848,retired,female,obc,Senior Citizen Financial Security - Pension 27
70,11848,retired,female,obc,Senior Citizen Financial Security - Pension 35
70,11848,retired,female,obc,Senior Citizen Financial Security - Pension 38
70,11848,retired,female,obc,Senior Citizen Financial Security - Pension 57
70,11848,retired,female,obc,Senior Citizen Financial Security - Pension 60
70,11848,retired,female,obc,Senior Citizen Financial Security - Pension 66
70,11848,retired,female,obc,Senior Citizen Financial Security - Pension 69
70,11848,retired,female,obc,Senior Citizen Financial Security - Pension 72
70,11848,retired,female,obc,Senior Citizen Financial Security - Pension 80
70,11848,retired,female,obc,Senior Citizen Financial Security - Pension 84
70,11848,retired,female,obc,Senior Citizen Financial Security - Pension 88
70,11848,retired,female,obc,Senior Citizen Financial Security - Pension 95
66,22262,retired,male,ews,Pradhan Mantri Vaya Vandana Yojana (PMVVY)
66,22262,retired,male,ews,Senior Citizen Financial Security - Pension 27
66,22262,retired,male,ews,Senior Citizen Financial Security - Pension 35
66,22262,retired,male,ews,Senior Citizen Financial Security - Pension 57
66,22262,retired,male,ews,Senior Citizen Financial Security - Pension 60
66,22262,retired,male,ews,Senior Citizen Financial Security - Pension 66
66,22262,retired,male,ews,Senior Citizen Financial Security - Pension 69
66,22262,retired,male,ews,Senior Citizen Financial Security - Pension 72
66,22262,retired,male,ews,Senior Citizen Financial Security - Pension 80
66,22262,retired,male,ews,Senior Citizen Financial Security - Pension 84
66,22262,retired,male,ews,Senior Citizen Financial Security - Pension 88
66,22262,retired,male,ews,Senior Citizen Financial Security - Pension 95
36,6883,laborer,female,general,PM Garib Kalyan Anna Yojana (PMGKAY)
36,6883,laborer,female,general,Ayushman Swasthya Suraksha - Yojana 36
36,6883,laborer,female,general,Social Welfare Security Scheme - Support 37
36,6883,laborer,female,general,Ayushman Swasthya Suraksha - Yojana 59
36,6883,laborer,female,general,Ayushman Swasthya Suraksha - Yojana 65
36,6883,laborer,female,general,Ayushman Swasthya Suraksha - Yojana 71
36,6883,laborer,female,general,Ayushman Swasthya Suraksha - Yojana 89
36,6883,laborer,female,general,Social Welfare Security Scheme - Support 91
36,6883,laborer,female,general,Ayushman Swasthya Suraksha - Yojana 92
36,6883,laborer,female,general,Ayushman Swasthya Suraksha - Yojana 94
36,6883,laborer,female,general,Ayushman Swasthya Suraksha - Yojana 98
36,6883,laborer,female,general,Social Welfare Security Scheme - Support 99
36,6883,laborer,female,general,Social Welfare Security Scheme - Support 100
54,13186,farmer,male,general,Pradhan Mantri Kisan Samman Nidhi (PM-KISAN)
54,13186,farmer,male,general,PM Krishi Sinchayee Yojana (PMKSY)
54,13186,farmer,male,general,Pradhan Mantri Fasal Bima Yojana (PMFBY)
54,13186,farmer,male,general,Kisan Credit Card (KCC) Scheme
54,13186,farmer,male,general,National Farmer Scheme - Phase 28
54,13186,farmer,male,general,National Farmer Scheme - Phase 31
54,13186,farmer,male,general,National Farmer Scheme - Phase 44
54,13186,farmer,male,general,National Farmer Scheme - Phase 73
54,13186,farmer,male,general,National Farmer Scheme - Phase 78
54,13186,farmer,male,general,National Farmer Scheme - Phase 86
49,5015,farmer,female,sc,Pradhan Mantri Kisan Samman Nidhi (PM-KISAN)
49,5015,farmer,female,sc,PM Krishi Sinchayee Yojana (PMKSY)
49,5015,farmer,female,sc,Pradhan Mantri Fasal Bima Yojana (PMFBY)
49,5015,farmer,female,sc,Kisan Credit Card (KCC) Scheme
49,5015,farmer,female,sc,PM Garib Kalyan Anna Yojana (PMGKAY)
49,5015,farmer,female,sc,Pradhan Mantri Awas Yojana - Gramin (PMAY-G)
49,5015,farmer,female,sc,Mo Ghara Yojana (Odisha Housing Scheme)
49,5015,farmer,female,sc,National Farmer Scheme - Phase 28
49,5015,farmer,female,sc,Ayushman Swasthya Suraksha - Yojana 36
49,5015,farmer,female,sc,Social Welfare Security Scheme - Support 37
49,5015,farmer,female,sc,National Farmer Scheme - Phase 44
49,5015,farmer,female,sc,Awas Sahayata Gramin - Allocation 56
49,5015,farmer,female,sc,Awas Sahayata Gramin - Allocation 58
49,5015,farmer,female,sc,Ayushman Swasthya Suraksha - Yojana 59
49,5015,farmer,female,sc,Ayushman Swasthya Suraksha - Yojana 65
49,5015,farmer,female,sc,Awas Sahayata Gramin - Allocation 67
49,5015,farmer,female,sc,Ayushman Swasthya Suraksha - Yojana 71
49,5015,farmer,female,sc,National Farmer Scheme - Phase 73
49,5015,farmer,female,sc,Awas Sahayata Gramin - Allocation 75
49,5015,farmer,female,sc,National Farmer Scheme - Phase 78
49,5015,farmer,female,sc,National Farmer Scheme - Phase 86
49,5015,farmer,female,sc,Ayushman Swasthya Suraksha - Yojana 89
49,5015,farmer,female,sc,Ayushman Swasthya Suraksha - Yojana 90
49,5015,farmer,female,sc,Social Welfare Security Scheme - Support 91
49,5015,farmer,female,sc,Ayushman Swasthya Suraksha - Yojana 92
49,5015,farmer,female,sc,Ayushman Swasthya Suraksha - Yojana 94
49,5015,farmer,female,sc,Ayushman Swasthya Suraksha - Yojana 98
49,5015,farmer,female,sc,Social Welfare Security Scheme - Support 99
49,5015,farmer,female,sc,Social Welfare Security Scheme - Support 100
60,17524,retired,male,st,Pradhan Mantri Vaya Vandana Yojana (PMVVY)
60,17524,retired,male,st,Senior Citizen Financial Security - Pension 27
60,17524,retired,male,st,Senior Citizen Financial Security - Pension 35
60,17524,retired,male,st,Senior Citizen Financial Security - Pension 57
60,17524,retired,male,st,Senior Citizen Financial Security - Pension 60
60,17524,retired,male,st,Senior Citizen Financial Security - Pension 66
60,17524,retired,male,st,Senior Citizen Financial Security - Pension 69
60,17524,retired,male,st,Senior Citizen Financial Security - Pension 72
60,17524,retired,male,st,Senior Citizen Financial Security - Pension 80
60,17524,retired,male,st,Senior Citizen Financial Security - Pension 84
60,17524,retired,male,st,Senior Citizen Financial Security - Pension 88
60,17524,retired,male,st,Senior Citizen Financial Security - Pension 95
25,0,unemployed,female,obc,Pradhan Mantri Matru Vandana Yojana (PMMVY)
25,0,unemployed,female,obc,Skill Upgradation and Vocational Loan - Plan 54
25,0,unemployed,female,obc,Skill Upgradation and Vocational Loan - Plan 74
25,0,unemployed,female,obc,Skill Upgradation and Vocational Loan - Plan 82
25,0,unemployed,female,obc,Skill Upgradation and Vocational Loan - Plan 97
18,0,student,male,obc,Post Matric Scholarship Scheme for OBC Students
18,0,student,male,obc,Merit-cum-Means Post Matric Support - Program 41
18,0,student,male,obc,Merit-cum-Means Post Matric Support - Program 45
18,0,student,male,obc,Merit-cum-Means Post Matric Support - Program 81
35,14109,farmer,female,obc,Pradhan Mantri Kisan Samman Nidhi (PM-KISAN)
35,14109,farmer,female,obc,PM Krishi Sinchayee Yojana (PMKSY)
35,14109,farmer,female,obc,Pradhan Mantri Fasal Bima Yojana (PMFBY)
35,14109,farmer,female,obc,Kisan Credit Card (KCC) Scheme
35,14109,farmer,female,obc,PM Kisan Maan-Dhan Yojana (PM-KMY)
35,14109,farmer,female,obc,Pradhan Mantri Matru Vandana Yojana (PMMVY)
35,14109,farmer,female,obc,National Farmer Scheme - Phase 28
35,14109,farmer,female,obc,National Farmer Scheme - Phase 44
35,14109,farmer,female,obc,National Farmer Scheme - Phase 49
35,14109,farmer,female,obc,National Farmer Scheme - Phase 73
35,14109,farmer,female,obc,National Farmer Scheme - Phase 78
35,14109,farmer,female,obc,National Farmer Scheme - Phase 86
35,14109,farmer,female,obc,National Farmer Scheme - Phase 93
62,6286,retired,female,obc,Pradhan Mantri Vaya Vandana Yojana (PMVVY)
62,6286,retired,female,obc,PM Garib Kalyan Anna Yojana (PMGKAY)
62,6286,retired,female,obc,Senior Citizen Financial Security - Pension 27
62,6286,retired,female,obc,Senior Citizen Financial Security - Pension 35
62,6286,retired,female,obc,Ayushman Swasthya Suraksha - Yojana 36
62,6286,retired,female,obc,Social Welfare Security Scheme - Support 37
62,6286,retired,female,obc,Senior Citizen Financial Security - Pension 57
62,6286,retired,female,obc,Ayushman Swasthya Suraksha - Yojana 59
62,6286,retired,female,obc,Senior Citizen Financial Security - Pension 60
62,6286,retired,female,obc,Ayushman Swasthya Suraksha - Yojana 65
62,6286,retired,female,obc,Senior Citizen Financial Security - Pension 66
62,6286,retired,female,obc,Senior Citizen Financial Security - Pension 69
62,6286,retired,female,obc,Ayushman Swasthya Suraksha - Yojana 71
62,6286,retired,female,obc,Senior Citizen Financial Security - Pension 72
62,6286,retired,female,obc,Senior Citizen Financial Security - Pension 80
